kzizp,"публичное акционерное общество ""Красногорский завод им. С.А.Зверева""",ПАО КМЗ,"Public Joint Stock Company ""Krasnogorsky Zavod""",0.1,RUB,,RU0007940839,1343020,stock_shares,preferred_share,0.0,0.0
OKE-RM,"ONEOK, Inc.",ONEOK,"ONEOK, Inc.",0.01,USD,2021-07-01,US6826801036,445660920,stock_shares,common_share,0.0,0.0
SAGO,Самараэнерго (ПАО) - ао,СамарЭн-ао,SamaraEnergo ao,0.25,SUR,2003-07-21,RU0009098255,3538928532,stock_shares,common_share,0.0,0.0
DASB,ао Дагестанская энергосб.комп.,ДагСб ао,Dagestan energosbyt. company,0.003,SUR,2006-01-12,RU000A0F63G0,5269115472,stock_shares,common_share,0.0,0.0
BDX-RM,Becton Dickinson Ord Shs,BD,Becton Dickinson Ord Shs,1.0,USD,2021-09-01,US0758871091,287190180,stock_shares,common_share,0.0,0.0
BIIB-RM,Biogen Inc.,Biogen,Biogen Inc.,5.0E-4,USD,2020-11-02,US09062X1037,149033443,stock_shares,common_share,0.0,0.0
DXC-RM,DXC Technology Co ORD SHS,DXC Techn,DXC Technology Co ORD SHS,0.01,USD,2021-10-01,US23355L1061,251904242,stock_shares,common_share,0.0,0.0
ORUP,"ПАО ""ОР ГРУПП"" ао",ОРГ ао,ORG,100.0,SUR,2021-03-26,RU000A0JXKG3,113056000,stock_shares,common_share,0.0,0.0
BLNG,Белон ОАО ао,Белон ао,Belon ao,0.01,SUR,2009-01-16,RU000A0J2QG8,1150000000,stock_shares,common_share,0.0,0.0
UKUZ,Южный Кузбасс ПАО ао,ЮжКузб. ао,Uzhnyi Kuzbass,0.04,SUR,2008-08-28,RU0005294775,36109217,stock_shares,common_share,0.0,0.0
BRZL,Бурятзолото ПАО ао,БурЗолото,Buryatzoloto ao,0.025,SUR,2011-12-09,RU0009288658,7027270,stock_shares,common_share,0.0,0.0
NKHP,НКХП ПАО ао,НКХП ао,NKHP ao,1.0,SUR,2015-11-17,RU000A0BLWD7,67597000,stock_shares,common_share,0.0,0.0
LLY-RM,Eli Lilly and Company,Lilly,Eli Lilly and Company,,USD,2021-04-01,US5324571083,956580893,stock_shares,common_share,0.0,0.0
CLF-RM,Cleveland Cliffs Ord Shs,Cliffs,Cleveland Cliffs Ord Shs,0.125,USD,2021-09-01,US1858991011,499734892,stock_shares,common_share,0.0,0.0
EVRG-RM,"Evergy, Inc. ORD SHS",Evergy,"Evergy, Inc. ORD SHS",,USD,2021-11-01,US30034W1062,229297836,stock_shares,common_share,0.0,0.0
GILD-RM,"Gilead Sciences, Inc.",Gilead,"Gilead Sciences, Inc.",0.001,USD,2021-03-01,US3755581036,1253809440,stock_shares,common_share,0.0,0.0
PAYX-RM,"Paychex, Inc.",Paychex,"Paychex, Inc.",0.01,USD,2021-08-02,US7043261079,360590737,stock_shares,common_share,0.0,0.0
AKAM-RM,Akamai TechnologiesORD SHS,AkamaiTech,Akamai TechnologiesORD SHS,0.01,USD,2021-11-01,US00971T1016,162829841,stock_shares,common_share,0.0,0.0
LKOH,НК ЛУКОЙЛ (ПАО) - ао,ЛУКОЙЛ,LUKOIL,0.025,SUR,2003-08-20,RU0009024277,692865762,stock_shares,common_share,0.0,0.0
trmzp,"Открытое акционерное общество ""Томусинский ремонтно-механический завод""","ОАО ""ТРМЗ""","Public Joint-Stock Company ""Tomusinskij remontno-mexanicheskij zavod""",870.0,RUB,,RU000A0JQD48,7659,stock_shares,preferred_share,0.0,0.0
MPC-RM,Marathon Petroleum Corporation,Marathon,Marathon Petroleum Corporation,0.01,USD,2021-04-01,US56585A1025,638202178,stock_shares,common_share,0.0,0.0
RDRB,РоссийскийДорож Банк ПАО ао,РДБанк ао,RosDor Bank ao,124.0,SUR,2013-10-31,RU000A0JU6Q7,15158268,stock_shares,common_share,0.0,0.0
RUSP,Русполимет ПАО ао,Русполимет,Ruspolimet ao,0.03,SUR,2008-08-28,RU000A0JNH21,5012985740,stock_shares,common_share,0.0,0.0
SDF-ME,K+S Aktiengesellschaft FR SHS,SDF-ао,K+S Aktiengesellschaft FR SHS,,EUR,2014-04-21,DE000KSAG888,,stock_shares,common_share,0.0,0.0
KLAC-RM,KLA Ord Shs,KLACorp,KLA Ord Shs,0.001,USD,2021-09-01,US4824801009,152737157,stock_shares,common_share,0.0,0.0
vugk,"Акционерное общество ""Взрывпром Юга Кузбасса""","АО ""Взрывпром Юга Кузбасса""","Joint-Stock Company ""Vzryvprom Yuga Kuzbassa""",50.0,RUB,,RU000A0JRFE0,460000,stock_shares,common_share,0.0,0.0
TAP-RM,Molson Coors Bev ORD SHS CL B,MolsonCo B,Molson Coors Bev ORD SHS CL B,0.01,USD,2021-10-01,US60871R2094,200572269,stock_shares,common_share,0.0,0.0
ugok,"Акционерное общество ""Учалинский горно-обогатительный комбинат""","АО ""Учалинский ГОК""","Joint-Stock Company ""Uchalinsk miningenrichment plant""",20.0,RUB,,RU0009843213,38082730,stock_shares,common_share,0.0,0.0
FAST-RM,Fastenal Company ORD SHS,Fastenal,Fastenal Company ORD SHS,0.01,USD,2021-10-01,US3119001044,574739393,stock_shares,common_share,0.0,0.0
DZRDP,Донской завод радиодеталей ап,ДонскЗР п,DZRD pref.,1.0,SUR,2010-12-30,RU000A0JQW29,114469,stock_shares,preferred_share,0.0,0.0
NI-RM,NiSource Inc. ORD SHS,NiSource,NiSource Inc. ORD SHS,0.01,USD,2021-10-01,US65473P1057,392410381,stock_shares,common_share,0.0,0.0
XLNX-RM,"Xilinx, Inc. ORD SHS",Xilinx,"Xilinx, Inc. ORD SHS",0.01,USD,2021-10-01,US9839191015,247468170,stock_shares,common_share,0.0,0.0
tuma,"Акционерное общество ""Акционерная Компания ""Туламашзавод""","АО ""АК ""Туламашзавод""","JSC ""Tulamashzavod""",1.0,RUB,2011-06-14,RU0007661179,2487348400,stock_shares,common_share,0.0,0.0
BKNG-RM,Booking Holdings Inc.,Booking,Booking Holdings Inc.,0.008,USD,2021-03-01,US09857L1089,41059841,stock_shares,common_share,0.0,0.0
CMS-RM,CMS Energy Corp ORD SHS,CMSEnergy,CMS Energy Corp ORD SHS,0.01,USD,2021-10-01,US1258961002,289654238,stock_shares,common_share,0.0,0.0
AFL-RM,AFLAC Ord Shs,Aflac,AFLAC Ord Shs,0.1,USD,2021-09-01,US0010551028,670741349,stock_shares,common_share,0.0,0.0
POLY,Polymetal International plc,Polymetal,Polymetal International plc,,GBP,2013-06-17,JE00B6T5S470,473585104,stock_shares,common_share,0.0,0.0
GPS-RM,Gap Inc.,Gap,Gap Inc.,0.05,USD,2021-03-01,US3647601083,376105065,stock_shares,common_share,0.0,0.0
PNC-RM,PNC Finan Service Group ORDSHS,PNCFinServ,PNC Finan Service Group ORDSHS,5.0,USD,2021-11-01,US6934751057,424993233,stock_shares,common_share,0.0,0.0
norr,"Публичное акционерное общество ""Нормаль""","ПАО ""Нормаль""","Public Joint-Stock Company ""Normal""",198.21,RUB,,RU0006766623,613212,stock_shares,common_share,0.0,0.0
COST-RM,Costco Wholesale Corporation,Costco,Costco Wholesale Corporation,0.01,USD,2021-03-01,US22160K1051,441823811,stock_shares,common_share,0.0,0.0
AKRN,Акрон ПАО ао,Акрон,Acron,5.0,SUR,2006-10-11,RU0009028674,40534000,stock_shares,common_share,0.0,0.0
XRAY-RM,DENTSPLY SIRONA ORD SHS,DENTSPLSIR,DENTSPLY SIRONA ORD SHS,0.01,USD,2021-11-01,US24906P1093,218550601,stock_shares,common_share,0.0,0.0
SO-RM,The Southern Company ORD SHS,SouthernC,The Southern Company ORD SHS,5.0,USD,2021-10-01,US8425871071,1058825814,stock_shares,common_share,0.0,0.0
BMY-RM,Bristol-Myers Squibb Company,BMS Co,Bristol-Myers Squibb Company,0.1,USD,2020-11-02,US1101221083,2222113553,stock_shares,common_share,0.0,0.0
NEE-RM,"NextEra Energy, Inc.",NextEra En,"NextEra Energy, Inc.",0.01,USD,2020-12-01,US65339F1012,1961756997,stock_shares,common_share,0.0,0.0
DLTR-RM,"Dollar Tree, Inc ORDSHS",DollarTree,"Dollar Tree, Inc ORDSHS",0.01,USD,2021-10-01,US2567461080,224911868,stock_shares,common_share,0.0,0.0
RUSI,РУСС-ИНВЕСТ ИК ПАО ао,ИКРУСС-ИНВ,RUSS-INVEST IC ao,1.0,SUR,2011-11-23,RU000A0JQ9W5,109000000,stock_shares,common_share,0.0,0.0
